"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127" "V128" "V129" "V130" "V131" "V132" "V133" "V134" "V135" "V136" "V137" "V138" "V139" "V140" "V141" "V142" "V143" "V144" "V145" "V146" "V147" "V148" "V149" "V150" "V151" "V152" "V153" "V154" "V155" "V156" "V157" "V158" "V159" "V160" "V161" "V162" "V163" "V164" "V165" "V166" "V167" "V168" "V169" "V170" "V171" "V172" "V173" "V174" "V175" "V176" "V177" "V178" "V179" "V180" "V181" "V182" "V183" "V184" "V185" "V186" "V187" "V188" "V189" "V190" "V191" "V192" "V193" "V194" "V195" "V196" "V197" "V198" "V199" "V200"
"52" 0 0 0 0 0 -1.2483187922709e-10 0 0 -5.59369830001486e-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7.84455857854075e-08 0 0 0 0 0 0 0 0 0 0 0 -4.31358781971278e-10 0 0 0 0 0 -8.74466168928923e-10 0 0 0 0 0 0 1.44283655650493e-10 0 1 0 0 0 0 0 0 0 0 0 4.03188250585495e-11 1.33323850635018e-10 0 -7.74595917172709e-24 0 -8.85007586017724e-11 9.57608478791668e-12 7.89468853360936e-10 0 0 0 0 0 0 0 0 0 6.36384401136985e-10 0 0 0 0 0 0 0 0 0 0 0 -1.92893967692017e-10 0 2.28044739535237e-09 0 -7.38780032781333e-10 0 0 0 0 0 0 0 0 0 0 0 4.29889254497447e-09 0 0 0 0 0 0 0 0 0 -4.86709072810355e-10 0 0 0 0 0 0 0 1.93397768612347e-09 0 0 -3.46721977669043e-10 0 0 0 0 0 0 0 0 4.43785709090707e-10 0 0 0 0 0 0 0 0 0 0 0 0 -3.27301890198599e-09 0 0 0 -2.14914670014976e-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.38744524476027e-08 0 0 0 0 0 0 0 0 0 0 0 0 -7.72543603396115e-11 0 0 0 0.134272602271048 0 0 0 0 0 0 0 0 0 0
"53" 0 0 0 8.22078300514075e-08 3.26519068214912e-07 8.86089542630168e-08 0 0 0 0 0 7.82582304224377e-07 4.70478381778011e-09 0 0 0 -5.15635515100839e-07 0 2.64268139819159e-07 -1.23435282311032e-08 5.31184240117203e-08 -2.20686647035163e-07 0 0 0 5.19007274956904e-05 -8.19375324281915e-05 0 0 9.43530744637408e-05 0 0 -9.59625322506332e-05 0 -3.92461842108949e-08 0 0 0 -7.92067460611835e-24 0 0 1.70623294498337e-07 0 -1.49371391551518e-07 -7.81692714399766e-24 0 0 0 0 0 0 0 1 0 0 0 0.130057656123893 -1.24431752818333e-07 1.82232878984278e-07 0 0 0 0 0 0 0 0 0 0 9.11872255101112e-07 5.31728042376871e-07 0 0 0 0 0 0 0 0 0 0 -8.49699136993742e-07 0 0 0 0 0 0 0 -8.63106787046267e-07 1.37057621618314e-07 0 0 0 5.24519603779248e-07 0 0 0 7.90156561966942e-07 -1.37154544740483e-06 0 -3.83871236023815e-06 0 0 0 2.2883991655775e-06 -3.05257872490714e-06 0 6.89427457367893e-07 0 0.203033241798681 0 0 0 0 0 0 0 0 0 0 0 0 1.86134837920353e-06 0 0 0 0 0 0 0 0 -1.34813025068305e-06 -4.72212182712317e-07 0 0 0 0 0 0 -5.45495904675038e-08 -5.55959890304889e-07 0 0 0 0 -4.14508222989091e-06 -8.82995558854918e-07 0 0 2.40898988088252e-06 -0.041859552325843 -5.73558075951725e-06 0 0 0 0 2.53326215876346e-07 0 0 -7.55395592365104e-06 2.7916731609467e-06 0 3.96944708231567e-07 0 -4.0071771562461e-07 -3.10277458177953e-07 0 0 0 0 0 0 0 1.25414930110988e-06 8.27874689610227e-07 -4.21985307793845e-07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.7573833445395e-08 0 1.03647160900511e-05 0 0 0 0 0 0
"54" 0 0 0 0 0 0 5.47039859530016e-11 0 0 0 0 1.18527338901353e-07 0 0 -1.65949947268123e-07 0 0 3.65006948747078e-08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9.81640298653355e-09 0 -2.09278597454942e-08 4.63855350813977e-08 4.90104401613337e-08 0 0 0 2.58421050638594e-08 0 0 0 0 0 0 -7.57380958468344e-24 0 2.04959031244243e-10 0 0 1 0 0 0 0 0 0 0 0 -1.4337229922336e-08 -9.2330383777583e-08 -7.5809491920416e-24 0 0 0 -8.49036600000617e-08 0 8.0533210433419e-08 0 0 0 -1.45645762972851e-07 0 0 0 -6.8443555087224e-08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -6.62744494055263e-08 0 -1.17337819004504e-08 0 0 0 0 0 0 0 0 0 0 0 -1.88571804457099e-07 0 0 0 0 3.15273118837424e-07 -6.60532361741062e-09 0 0 0 0 0 0 0 0 -2.08043554836207e-07 0 0 0 0 0 -5.25794936572778e-08 0 0 0 0 0 0.044133915659138 0 0 0 0 0 0 0 1.73880375131602e-07 0 0 0 0 0 0 0 -8.68702287514473e-07 0 0 2.58198757608391e-07 6.32831203350966e-08 0 0 -2.18961159736623e-07 0 0 0 0 0 0 0 0 -7.64613029690548e-10 -6.03903401414291e-07 0 0 0 0 0 1.25389364948e-07 0 -7.57715765763539e-24 0 0 0 0 0 0 0 8.30556731826916e-09 0 4.12258992825767e-09 0 0 3.98008215579478e-08 0 0 0 0 0 0 0 0 0
"55" 0 0 0 -3.41511327827188e-08 0 -3.68123912117382e-08 0 -2.88576932485009e-08 -1.69291200175483e-08 -1.25049785380581e-07 5.40013693947748e-08 0 -1.95463244749355e-09 0 0 8.75008843751173e-09 0 0 0 0 0 0 0 0 0 0 0 2.45127825562626e-06 -2.2741259632812e-05 -3.91996628344132e-05 0 0 3.98683265739758e-05 0 1.63050983922491e-08 0 0 0 0 -1.74895455446408e-08 0 0 0 6.20576141543739e-08 -7.81986333395398e-24 0 0 0 0 4.25611385943765e-08 0 0 0 0 1 0 0 0.187152026429358 -7.57070424749515e-08 0 0 0 0 2.53259232975856e-07 0 -1.62957840330139e-07 0 0 2.32888031102604e-07 -3.78847492667689e-07 0 8.52740437893325e-08 -8.33305981028734e-06 0 0 -3.9373894665341e-07 -1.17525755785013e-06 -2.42441448668466e-07 0 0 3.52345637428461e-07 0 0 0 -7.21068041987324e-07 0 -1.215910202341e-07 2.89460827402085e-07 3.03314367662292e-07 0 -5.69472905381501e-08 0 0 -5.52150201293537e-07 0 0 0 0 -3.28260790357819e-07 5.69817865576794e-07 2.00803981515123e-06 0 0 6.04654496739966e-08 0 0 1.268211399156e-06 0 0 0 3.57616906565766e-07 2.03368383151469e-07 0 0 -8.64811219561562e-07 0.0881351453215975 0 0 0 0 0.103373331963949 2.00991291421184e-07 0.146000253219918 0 5.70672684815884e-07 0 0 -1.02371735868456e-07 0 0 0 0 5.60109788328915e-07 0 -4.02777206773693e-07 -1.26142144712614e-06 0 0 0 -1.79482997999879e-07 2.26607141874066e-08 2.309789998027e-07 0 0 0 0 1.72211406638758e-06 3.66822926950808e-07 0 -9.65602007793143e-07 0 5.18735997676247e-07 0 -6.33995321825539e-07 3.10807010771779e-08 0 0 0 0 0 0 0 0 0 4.76822576456144e-08 0 0 0 0 0 0 0.0521469598502032 0 0 -5.21061052778024e-07 -3.43947925671225e-07 1.75328045583774e-07 0 0 0 -2.69548392366026e-06 0 2.56532371948735e-06 0 0 0 -6.75539381569972e-07 0 0 0 0 0 0 0 0 0 0 0 0 0
"56" -7.45070023339396e-24 0 1.37415803216209e-08 1.37816254855575e-07 0 0 0 0 0 5.0463759556319e-07 -2.17913500279189e-07 0 7.88759835659906e-09 0 0 -3.53092741676033e-08 -8.64468427972962e-07 0 0 -2.06938904765752e-08 8.90551572521553e-08 0 0 0 9.33826503072268e-05 0 0 0 0 0 -2.76484353279253e-06 -2.30860768354935e-06 0 -1.08658979923215e-07 -6.57964991627067e-08 -2.31652656608125e-07 0 0 0 7.05686955161239e-08 4.21455436498956e-08 0 0 0 -7.47680534571459e-24 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0.29096421366025 0 0 0 0 0 0 0 0 0 1.52876501062408e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.90975536061674e-06 0 0 -1.16807115043893e-06 0 -1.44700355254459e-06 2.29792251215288e-07 0 -2.71440094092174e-06 0 0 0 -1.11084629846973e-06 -1.29844083464764e-07 0 0 -8.10313194420568e-06 0 0 0 0 3.83656719480647e-06 0 -3.11767711898623e-07 0 -2.08732885545538e-06 0.170788804399502 0 0 0 0 -7.31176051209671e-08 0 0 0 0 0 -8.11119118592436e-07 1.33317949814077e-06 3.12060450489852e-06 -2.30279276653148e-06 1.71629602644123e-07 0 0 0 0 0 0 -2.26018087417728e-06 -7.91677315132047e-07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.03869672454735e-06 0 0 0 0 0 0 4.24688332145952e-07 0 0 0 4.68027689233087e-06 0 0 0 0 -5.20187697687683e-07 0 0 0 0 0 0 0 0 0 0 0 0 -1.58990801742866e-07 1.08771664734494e-05 0 0 0 0 0 2.72602502326895e-06 0 0 0 0 -2.94519822032472e-08 -5.29286148992105e-07 1.73765461599199e-05 0 -5.20478819658861e-07 -2.83370836705049e-07 -5.06159052530793e-06 -3.46095319388837e-07 0
"57" 0 0 0 2.46508038800609e-09 9.79820327382384e-09 2.65796294305017e-09 0 0 0 0 0 2.34819764981815e-08 1.41191348793076e-10 0 0 0 -1.54733140050843e-08 7.2312958460945e-09 7.93051108786416e-09 -3.70363731914374e-10 0 -6.62167936046087e-09 -1.29294723342783e-07 0 0 1.55738843551531e-06 0 -1.77050946495698e-07 0 2.83126477923921e-06 0 -4.1321600757366e-08 -2.87955450120193e-06 -1.94485274602503e-09 0 0 0 0 -7.63942272134641e-24 0 7.55910753913687e-10 0 0 0 -7.78035715832515e-24 0 0 0 0 0 0 0 0.130057656123893 0 0 0 1 0.183688497561247 0 0 -7.43572425150414e-24 0 0 0 0 0 0 0 0 2.73637880025608e-08 0 0 0 1.40385046017373e-08 0 0 0 0 0 0 0 -2.54961376469524e-08 0 0 0 0 0 0 0 -2.58991691326213e-08 4.1166394636416e-09 0 0 0 0 0 -1.9882745449766e-08 0 2.37185387469762e-08 -4.11578725836396e-08 0 0 0 0 0 6.86870686453655e-08 0 -5.58253425986748e-09 2.07082799596422e-08 0 -2.58509978041223e-08 0 0 0 0 0 0 0 0.0194382192045512 0 0 0 0 0 0 0 0 0 0 0 0 0 -4.04599078391766e-08 -1.41730741408944e-08 0 0 0 0 0 0 0 0 0 0 0 0 -1.24380647232926e-07 -2.6480840126427e-08 0 0 0 -3.74585855599807e-08 -1.72112488844023e-07 0 0 0 0 7.59919883560708e-09 0 0 0 8.37549333491378e-08 0 1.19104506844639e-08 0 -1.20347494241313e-08 0 0 0 0 0 0 -2.95622830481071e-07 0 3.76364547761124e-08 2.48423142137331e-08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"58" 0 0 0 -1.11457686056132e-07 0 0 0 -9.41893048674822e-08 -5.52610992935421e-08 0 1.76253007190714e-07 0 -6.37952952974656e-09 0 0 2.85582080936603e-08 0 0 -3.5833907110866e-07 1.67369763910475e-08 -7.20305449456331e-08 2.99235808581566e-07 0 0 0 0 0 8.00039975082354e-06 0 -0.00012793816041205 0 0 0.000130120472444864 0 5.32160405652365e-08 0 -4.15279341855412e-07 0 0 -5.70737922816268e-08 0 0 0 2.02542160856682e-07 -8.74732943440601e-24 0 0 0 0 0 0 0 -1.24431752818333e-07 0 0.187152026429358 0 0.183688497561247 1 0 0 0 0 0 8.26588551969513e-07 0 -5.31860567841621e-07 0 0 7.6011255742693e-07 -1.23646285263388e-06 0 0 0 0 0 0 0.0392411867743603 -7.91263117252094e-07 0 0 1.14999220455878e-06 0 0 0 0 0 -3.9684129825963e-07 9.44738610115838e-07 0 1.17032944427234e-06 -1.85872231231638e-07 0 0 0 0 0 0 1.05082114833688e-07 -1.07145810982504e-06 1.85976240081039e-06 6.55380543029653e-06 0 0 0 0 -3.1030820093027e-06 4.13919312931965e-06 0 -9.34983186653969e-07 0 1.16717904112909e-06 6.63729388703085e-07 0 0 0 0 0 0 0 0 0.324561333299619 0.0932979910176764 0.101120544616149 0 1.86255428252333e-06 0 0 -3.34134978849511e-07 0 0 0 0 1.82804937228856e-06 6.40316428829756e-07 0 0 0 0 0 0.125029166965416 0 0 0 0 0 -1.28081245665357e-06 5.62053113182309e-06 1.19719196546768e-06 0 0.0448860010362036 -3.26648817710387e-06 1.69300465990273e-06 0 -2.0692903847634e-06 1.01451113546933e-07 0 0 -3.43476905694966e-07 0 0 0.0587654310479527 0.105817888704137 0 0 0 0 0 0 0 0 0 0 0 0 -1.70059225892853e-06 0 0 0 0 0 0 0 8.37254778784574e-06 0 0 0 -2.20480034373377e-06 0 0 0 0 0 0 0 0 0 0 0 0 0
"59" 0 9.8195837866759e-07 0 1.63255589227187e-07 0 1.75975232294314e-07 0 0 0 0 0 1.55423666951112e-06 0 0 0 0 -1.02407532736499e-06 0 0 0 0 0 -8.55747799071461e-06 0 0 0.000103077185781179 0 -1.17180538397188e-05 0 0 0 0 -0.000190585915608506 0 0 0 0 0 -7.40821295354469e-24 0 0 3.38866685996892e-07 0 -2.96658914386542e-07 0 0 0 0 0 0 2.68757862525727e-09 0 1.82232878984278e-07 0 -7.57070424749515e-08 0 0 0 1 0 -7.50905893600193e-24 0 0 0 0 7.79002576105149e-07 0 0 0 1.81102691322451e-06 1.05604143919401e-06 0 0.0196817122392939 9.29249614125329e-07 -1.90982548886479e-06 1.88222073345166e-06 5.61812073821802e-06 1.15895922501786e-06 0 0 0.0957242902098869 -1.6875489628984e-06 0 0 3.44696231843514e-06 0 0 0 -1.45000430734538e-06 -1.71416433696294e-06 2.72232664624948e-07 0 0 2.63949854095684e-06 0 -8.69044171286746e-07 0 0 1.56925309759797e-06 0 0.0982820605537857 0 2.87020415207567e-07 0.0991080090855298 0 4.54493426936813e-06 0 0 0 0 -0.032600652507786 0 3.04419680595674e-06 0 4.13412076923901e-06 0 0 0 7.63616436875457e-07 0 1.60942167153483e-08 0 0 0 0 0 0 0 -8.1349103317132e-07 0 0 0 -2.67753427312741e-06 -9.37834607293887e-07 1.92542339023373e-06 6.03006453878208e-06 0 0 0 0 -1.08330110735678e-07 -1.10415634294947e-06 0 0 2.28006107055915e-06 0 -8.23235649613199e-06 -1.75355584696971e-06 0 0 0 -2.47979406936681e-06 -1.13911368720938e-05 0 -1.48580419471953e-07 0 0 5.03074651183374e-07 1.65005965244673e-06 0 0 0 0 7.88343640848187e-07 -2.27946009599877e-07 0 0 0 0 -7.91889188251506e-06 0 -1.59178757771143e-06 0.00631669328681028 0 2.49085461218581e-06 1.64419350223263e-06 -8.3813153263332e-07 0 0 0 0 0 -1.22631788628315e-05 0 0 0 0 0 0 0 5.21900093399934e-07 0 0 0 0 0 0 0 0 0
"60" 0 0 0 0 0 0 0 0 0 0 6.12500602891688e-08 0 0 0 0 9.92456660118835e-09 0 0 0 0 0 0 0 0 -2.62475736828022e-05 0 0 0 0 0 0 0 0 3.05413518817097e-08 0 6.51119229602129e-08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.29096421366025 0 0 0 1 0 0 0 2.87258115913036e-07 0 0 0 0 2.64158128369702e-07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8.17860478839746e-07 0 0 0 0 0 0 0 7.6295219814746e-07 0 0 0 3.12231765999791e-07 0 0 0 0 0 0 0 0 0 0 0 0 5.86697133475765e-07 0 0 0 0 0 2.05515578453391e-08 0 0 0 0 0 2.2798560642736e-07 -3.74723941335144e-07 0 6.47256629106933e-07 -4.82408460127789e-08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.13517843656293e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.42972872532031e-07 0 0 0 0 0 4.46876514497272e-08 0 0 0 0 -7.41012128172433e-24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"61" 0 0 0 -7.69923487832282e-24 0 -7.59989477517576e-24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -6.57476230162897e-24 0 0 0 0 -5.85644505674515e-24 0 0 0 0 1.56367998064747e-23 0 0 0 0 0 0 0 0 -7.75999479121507e-24 0 -7.52013432573882e-24 0 0 0 0 0 -7.49638929394185e-24 -7.61023899433408e-24 0 0 0 0 0 -7.43572425150414e-24 0 -7.50905893600193e-24 0 1 0 0 0 0 0 0 0 0 0 -7.66213737837705e-24 0 -1.21170675996384e-23 -7.354181947782e-24 -7.48528988288017e-24 0 0 0 0 0 0 -7.63979930281992e-24 0 0 0 0 0 0 0 0 0 0 0 -8.10224732242172e-24 0 -7.2483797211592e-24 0 0 -7.18605370479465e-24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7.75486237178036e-24 -7.85145918415796e-24 -7.82605632632537e-24 0 0 0 0 -7.64906610202683e-24 0 0 0 0 0 0 -6.40172595742144e-24 0 0 0 -7.7378208430331e-24 -6.5828060907004e-24 0 0 0 0 0 0 0 0 0 0 -7.7133571235939e-24 -6.64466845428691e-24 0 0 0 0 -6.70198819729739e-24 0 0 -5.35650784583119e-24 0 -7.48477199649539e-24 -7.88575414435105e-24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"62" 0 0 0 0 0 0 -1.12698931388194e-10 0 -1.27147018908558e-08 0 0 -2.44175782209091e-07 0 0 3.41865156730007e-07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9.55539591257796e-08 0 0 0 0 0 -1.93732114091387e-07 0 0 0 0 -7.55579055521674e-24 0 0 0 4.03188250585495e-11 0 0 0 0 0 0 0 0 0 1 2.95363249227487e-08 0 0 0 -1.96048521284229e-08 2.13798225963132e-09 1.74893860034925e-07 0 0 0.0093432705719934 0 0 0 0 0 0 1.41000868694001e-07 0 0 0 0 0 0 0 -9.1316209915304e-08 0 0 0 0 -1.35399756943975e-07 5.05167461645836e-07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.88468331956053e-07 0 1.52729880588689e-07 0 0 0 1.36081388103274e-08 -1.07826611694335e-07 0 0 0 0 0 0 0 4.28581399959982e-07 0 -4.37173503796153e-11 0 0 0 1.08319610027307e-07 0 0 0 0 0 0.0603442136156465 0 0 0 0 0 0 0 0 0 0 0 0 -7.25171581223279e-07 0 0 0 0.0325449869130556 0 -5.31904511955264e-07 0 0 0 4.51069680440545e-07 0 0 0 0 0 0 0 0 0 0 0 0 3.07382871663235e-06 0 0 0 0 0 4.50835807399734e-06 0 0 8.15141415941663e-07 0 0 0 0 0 0 0 -3.11178236789174e-10 0 0 0 0 0 0 0 0 0 0
"63" 0 0 0 0 0 -9.1412858552709e-08 -3.72791631656023e-10 -7.16624962966337e-08 -4.20430636402287e-08 -3.1052632348315e-07 1.34105002042997e-07 -8.07374986380416e-07 0 0 1.13038752189556e-06 2.17282861422288e-08 0 0 0 0 -5.48043989121008e-08 0 0 0 -5.74651266928261e-05 0 8.45330096022495e-05 0 0 -9.73418308152025e-05 0 0 0 6.6863675370024e-08 4.04893917026339e-08 1.42552749932189e-07 -3.15962873967873e-07 -3.33836700039936e-07 0 0 -2.59406612665219e-08 0 0 0 -7.70305837465925e-24 -7.46112671034629e-24 0 0 0 0 0 1.33323850635018e-10 0 -1.4337229922336e-08 0 0 0 0 0 0 0 2.95363249227487e-08 1 0.000810865849904515 0 0 -6.48358923238147e-08 7.06675039998952e-09 5.78326939757916e-07 0 0 2.11757081083109e-07 0 0 0 0 0 0 4.66209210619706e-07 0 0 0 0 1.79713021525459e-07 0 0 -3.01930074073125e-07 7.18804413518821e-07 0 0 0 -4.47701073852247e-07 1.67035953127776e-06 0 -5.41135413276583e-07 0 0 0.06370213466626 -8.15181768400979e-07 0 0 0 0 0 0 0 0.0406690481159911 0 0 1.28447674466009e-06 0 0.034184178427354 0 0 0 4.4995982130997e-08 -3.5650784075136e-07 0 0 0 0 0 0 0.154146902545814 0.0205647031322509 0 0 -2.5422202616375e-07 0 0 3.58154634557795e-07 0 1.39086776996023e-06 0 0 0 3.25099375258662e-07 0 0 0 0 0 0 0 0 0 0 0 0 -2.39781611351322e-06 -2.48530184158047e-06 0 0 -1.57439412530666e-06 0 -1.75875667285228e-06 -4.31060790036344e-07 0 0 1.49148184218528e-06 0 -2.88008631306922e-06 0 0 1.184205133192e-07 0 0 0 0 0 0.0392337265951099 0 0 0 0 0 0 0 1.49070360985724e-05 9.78527389437529e-08 0 2.69529905030494e-06 0 0 0 0 -1.67752205284204e-06 -2.80821090672615e-08 0 0 0 0 0 0 0 0 0 0 0 0
"64" 0 0 0 0 0 0 -2.39968360540818e-09 0 -2.70734340621888e-07 -1.99969502583605e-06 8.63563115033108e-07 0 -3.1257081787544e-08 0 7.27936491356265e-06 1.39924658002481e-07 0 0 -1.7557300207333e-06 8.200552673651e-08 -3.52916791161273e-07 0 0 0 -0.000370058155169175 0 0 0 0 -0.000626852108950895 0 0 0 4.30595874776304e-07 2.60739358232587e-07 9.17991611960318e-07 -2.03468063624289e-06 0 0 0 -1.67057501212882e-07 0 0 0 -7.46925668152334e-24 0 0 0 -7.27850261812124e-24 0 0 0 0 -9.2330383777583e-08 2.53259232975856e-07 0 0 8.26588551969513e-07 0 2.87258115913036e-07 0 0 0.000810865849904515 1 0 0 0 0 3.72423460890205e-06 -6.05823345329176e-06 0 0.0287005576886467 0 0 0 0 0 0 0.0179655287605107 0 0 0 0 1.15727794182565e-06 0 0 -1.94437633633112e-06 4.62884984584408e-06 0 0 0 0 1.07565753680364e-05 0 0 0 0 5.14714438933601e-07 -5.24957037494316e-06 0.00609936456962661 0 0 0 0 0 0 2.02804767464147e-05 0 -4.58105634267301e-06 8.27167471446378e-06 5.71877694149342e-06 0 0 0 0 0.100225269547158 0 0 0 0 0 3.21432838535066e-06 0 -1.23665210831351e-05 9.12581639541628e-06 0 0 -1.63710422808081e-06 0 0 0 0 8.95683059744848e-06 0 0 0 0.108192233924056 0 0 0 0 0 0 0.0809692558533584 0 0 0 5.86592405583179e-06 0 0 -1.60046309172361e-05 0 0 0.0589826748929625 0 0.252152972564272 -2.77587727480069e-06 0 0 0 0 0.0583941131373736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.30139456820583e-07 0 1.73569130091047e-05 0 0 0 0 -1.08027333786757e-05 -1.80837288295958e-07 0 0 0 0 0 0 0 0 0 0 0 0
"65" 0 0 0 0 0 -7.01673952257312e-24 0 0 0 0 0 0 0 0 0 0 0 -7.78438950969396e-24 0 0 0 0 0 0 0 -9.60667646763369e-24 -3.16389842647627e-24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7.53689899435052e-24 0 -7.54792342389958e-24 0 0 0 0 0 0 -7.60996177539377e-24 -7.74595917172709e-24 0 -7.5809491920416e-24 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 -7.61130898392217e-24 0 0 0 0 -7.7987326365972e-24 -7.94438608447978e-24 0 0 0 0 0 0 0 0 0 0 0 0 0 -7.43119010247051e-24 0 0 0 -7.25277231830559e-24 0 0 0 -7.23982650558792e-24 -7.21678122004849e-24 0 0 0 0 0 -6.91386604362597e-24 0 0 0 0 -7.04567510691672e-24 0 0 0 -7.57072695664243e-24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -6.82530112375663e-24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7.64542802193751e-24 0 0 -7.35645029294388e-24 0 0 0 0 0 0 0 0 0 0 0 -6.8403615557946e-24 0 0 0 0 0 0 0 0 0 0 -7.72434753440835e-24 -6.92315001072189e-24 0 0 0 0 0 0 -7.58441178721954e-24 0 -7.52140428213721e-24 0 0 0 -7.7928073457043e-24 -7.46578070350878e-24 0 0 0 0 0 0 0 0 0
"66" 0 0 0 0 0 0 1.54278844756706e-09 2.96915336082905e-07 0 1.28670595661439e-06 0 0 0 0 0 0 -2.20424672647569e-06 0 0 0 0 -9.43384217720205e-07 0 0 0 0 0 -2.5222210397735e-05 0 0.000403340679004732 0 0 -0.000410220733390844 0 -1.67769627051827e-07 0 0 0 0 1.79938229964526e-07 0 0 0 -6.38537058830874e-07 -7.58556263178635e-24 0 0 0 0 0 0 0 0 0 -1.62957840330139e-07 0 0 -5.31860567841621e-07 7.79002576105149e-07 0 0 0 0 0 0 1 0 0 0 0.060791643266287 2.27300669897665e-06 0 8.57421360780547e-05 0 0 4.05132702967285e-06 1.20925704341552e-05 0 0 0 0 0 0 0 0 0 1.25107780856724e-06 -2.97837039179221e-06 0 -3.6896179156194e-06 0 0 0 0 0 0 0 0.103251640875868 3.37775566399788e-06 -5.8630931400587e-06 -2.06616185320876e-05 0 0 -6.22212733166839e-07 0 9.78253728623531e-06 0 0 0 0 0 -2.09250550737193e-06 0 0 0.0563188056772819 0 1.47720234498297e-06 0 0 0 3.46377597056874e-08 0 0 0 -5.87181792883071e-06 0 0 1.05326839108099e-06 0 0 0 0 0.0543378593861104 0 4.14431839900005e-06 1.29792139326495e-05 0 0 0 1.84663257058303e-06 0 0.134530448370091 0 0 0 0 0.084536467297048 0.16504109683951 0 9.93550660945457e-06 0 -5.33751590777792e-06 -2.45184920506978e-05 6.52355259360101e-06 0 0 0 0.133898874883599 0 0 -3.22918058105485e-05 1.19339176991265e-05 0 1.69686632266982e-06 0.230815094947018 0 0 0 0 0 0 0 0 0 5.36137576693232e-06 3.53902235195513e-06 0.0218063333127468 0 0 0 0 0 -2.63955152383168e-05 0 0 0 6.95089052076214e-06 0 0 0 0 0 0 4.4307210264447e-05 0 0 0 0 0 0
