"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127" "V128" "V129" "V130" "V131" "V132" "V133" "V134" "V135" "V136" "V137" "V138" "V139" "V140" "V141" "V142" "V143" "V144" "V145" "V146" "V147" "V148" "V149" "V150" "V151" "V152" "V153" "V154" "V155" "V156" "V157" "V158" "V159" "V160" "V161" "V162" "V163" "V164" "V165" "V166" "V167" "V168" "V169" "V170" "V171" "V172" "V173" "V174" "V175" "V176" "V177" "V178" "V179" "V180" "V181" "V182" "V183" "V184" "V185" "V186" "V187" "V188" "V189" "V190" "V191" "V192" "V193" "V194" "V195" "V196" "V197" "V198" "V199" "V200"
"1" 1 6.34671357634193e-25 0 0 0 0 0 0 0 0 0 0 0 0 0 4.76472301273251e-25 0 6.34671357635095e-25 0 0 0 0 0 0 0 4.76472301399632e-25 0 0 0 0 0 0 0 0 0 6.34671357625873e-25 9.84404327433521e-22 6.34671357574576e-25 0 0 0 0 0 0 0 0 6.34671357587501e-25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.34671357580902e-25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.34671357550809e-25 0 0 0 0 0 0 0 3.16243698752425e-22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.4749136329021e-21 0 0 0 0 0 0 0 0 0 0 6.34671357550009e-25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.99614400557826e-22 0 0 0 0 0 0 0 -1.63254332027394e-23 -1.10753013473249e-21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.26393833502941e-22 0 0 0 0 0 0 0 0 0
"2" 6.34671357634193e-25 1 0 0 0 0 0 0 0 -7.82660882420821e-23 0 0 0 0 0 4.7647230127972e-25 0 0 0 0 0 0 0 0 0 4.76472301406062e-25 0 0 0 0 0 0 0 0 0 6.34671357634929e-25 0 0 0 0 0 0 0 0 0 6.3467135760116e-25 0 0 0 0 0 6.34671357620324e-25 0 0 0 0 0 -5.9304665804455e-23 0 0 0 0 0 0 7.94417460026836e-25 0 0 0 -8.68128110990318e-26 0 0 0 0 0 0 0 0 6.3467135757668e-25 0 0 0 0 0 0 0 0 0 0 6.34671357589963e-25 0 0 0 0 0 0 0 0 0 0 0 -1.75704068386154e-22 -1.64535416835281e-22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.60143681658862e-22 0 0 0 9.1526098152054e-23 1.90400121017873e-21 0 0 -7.2648439750453e-22 0 0 0 0 0 0 -1.01659892883825e-21 0 0 0 0 0 0 0 0 0 0 0 -2.38157698725758e-22 -8.36117731971543e-22 0 0 0 0 0 0 0 4.85656147924497e-22 0 0 -2.90124327549443e-23 -8.86171935511166e-22 0 0 1.10908702046941e-23 0 3.85555706353709e-22 0 0 0 0 -1.95709733324096e-21 0 0 0 0 1.27743627960697e-22 0 0 0 0 0 0 0 0 0 0 0 -6.26029769616327e-22 0 0 0 0 0 -2.95962041426579e-23 0 0 0 0 0 0 0
"3" 0 0 1 -4.32730024947878e-22 0 0 0 1.74467370780279e-22 0 0 0 0 0 0 4.26279406093172e-22 0 0 0 0 0 0 0 0 6.34671357567115e-25 0 0 0 0 0 5.61614933087295e-22 0 0 0 0 -1.63408248819302e-22 0 0 0 0 0 0 -9.53272099044868e-23 0 0 0 0 0 0 2.69032515178139e-22 0 0 0 6.34671357538722e-25 7.028020068076e-22 -4.61240875951651e-22 0 0 0 0 5.06303870732685e-25 0 6.34671357498302e-25 0 0 8.42641656604709e-25 0 0 1.13886026810395e-21 0 0 0 0 0 0 0 0 0 0 0 0 9.15391869427065e-25 -2.53876531121928e-25 8.9548626831454e-25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3.76136951064424e-24 0 0 0 0 0 0 -2.44767487292377e-22 0 -1.12301071318102e-21 0 0 0 0 0 0 0 0 0 0 0 0 0 1.01882400813135e-21 0 0 0 0 -1.24279315306058e-21 1.26805530784253e-21 0 0 0 0 0 0 0 0 -3.08415685182896e-22 -2.96066161915235e-22 0 -4.62502747255659e-22 0 2.37863437739967e-22 0 -1.49028391059018e-22 0 0 3.17237599501869e-22 0 -5.77610731755788e-22 0 4.4672871433826e-23 -5.77215323795583e-22 0 0 0 0 -4.87977331445531e-22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.63827284169872e-23 0 0 1.44807236836486e-21 0 0 0 0 -8.98080215529675e-22 -1.39780812883743e-21 5.74806924320099e-22 0 0 0 0 0 0 0 0 0 0
"4" 0 0 -4.32730024947878e-22 1 0 0 0.414617863040255 0 0 0 0 0 0 0.067937135843805 0.00302480568692629 0 0 0 0 0 0 0 0 0 -0.00557793986230298 0 0.010676335869869 0 0 0 0 0.058583736357834 -7.85784379004557e-22 0 0.0845648429053107 0 0 0 0 0 0 -0.0228705341974731 0 0.0486493380154033 0.0492541346410365 0 0 0 0.0058374002113564 0 -0.00407754402099587 0 0 0 -0.00986895456155632 0.00881587675165275 0 0 0 -1.224843325287e-22 0 0 -1.09273386778991e-21 0 0 0 0.000339793471060713 0.00404976871322072 0 0 0.00269485492083 0 0 -1.03777313491563e-21 0 0 0 0 0.00030333207349994 0.00370804898364662 -7.65111593605007e-22 -6.09042428493206e-22 -2.61313037874716e-22 0 0 0 0 0 0 0 1.13314971282566e-21 0 -3.90124255028895e-22 0 0.00992449081985781 0 0 0 -0.00167977938084984 0 0 0.00147926689931592 0 0 0 0.00964065213565208 0.00131281633146989 0 0.00023636763678097 0 -0.0044619038854428 0 0 0 0.0585092670894719 0.00985839813734118 0 0 0 0 0 0 0 0 0.188539006418568 0.00448344629388278 0.386570172417809 0 0 0.0701020745321854 -0.0145465576525388 0 0 0 0 0 0 0 0.0351333625102543 0.0741574729322733 0 0 0.0794459359991335 -0.028218539269274 0 0 0 0 0 0.00280528369595222 0 -0.0052077213910794 0 0.296038402951085 0.0680422536673172 0 0.0170165870037884 -0.0181531602486385 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0316382395285232 0 0 0 0 0.037880851100447 0.285169612794768 0 0 0 0 -0.0204523869279306 0 -0.00366396502562255 0 0 0 0 0 0 0 0 0 0
"5" 0 0 0 0 1 0 0 0 -1.44345466661226e-21 0 0 4.98666663120727e-22 0 0 0 0 5.32662092364706e-22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.35810342921792e-21 0 0 0 0 0 0 0 0 0 0 0 0 6.34671357589944e-25 0 0 0 0 0 0 0 0 0 0 0 8.42641656679241e-25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.70083443065038e-22 0 0 0 4.95570300062229e-25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.5719075047407e-22 0 0 0 0 0 0 0 0 0 1.07628962204769e-22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2.9393750472112e-22 0 0 0 0 0 0 0 0 0 0 0 0 0 -9.79597158463348e-22 0 0 0 0 0 0 0 0 0 0 0
"6" 0 0 0 0 0 1 0.4405144331859 0 0.0891554816325831 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0549148840108232 0 0 0 0 0 0 0 0 0.00247154661611869 0 0 0 2.10767539753611e-22 0 0.00892913068726948 0 0 0 0 0 0 0 0 0 -2.78271201383716e-21 0.0051448781054563 -0.00185082748450646 0.00120048719666715 0 0 0 0 0 -1.58824003492752e-22 0 0 0 0 0 0 3.23841163244619e-24 -1.2816576583326e-22 0 0 0 0 0 0 0 0 1.288288296449e-21 0 0 0 0.00128876387854642 0 0 0 0 0 0 0 0 0 0 0 -0.000189224666956954 0 0 0 0.00223269027213427 0 0 0 0 0.00686195917189377 0 0 0 0 0 0 0 0 5.02613883853907e-05 -0.0112413589674421 0 0 0 -0.00293803490178435 0 0 0.362146316246571 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.223486669314386 0.0133367507795596 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0114297768382146 0 0 0 0 0 0 0 0 0 0 0
"7" 0 0 0 0.414617863040255 0 0.4405144331859 1 0 0 0 0 0 0 -0.0101796702293763 0.0586898455908571 0 0 0 0 0 0 0 0 0 0.0131969938177243 0 0.0456702191518116 0 0 0 0 0.0114828055242652 6.03817647240328e-22 0 0 0 0 0 0 0 0 -0.012767659746981 0 0 -0.0463659800655501 0 0 0 -0.00348841433224431 0 -0.0055379968732423 0 0 0 0 0 0 0 0 -1.17876949847943e-22 0 0 0 0 0 -0.0101869240388175 0.00272955116202363 0 0 0 -0.00242894648567325 0 0 0 0 0 0 0 0 0.000330900439311552 1.1718197128625e-21 -3.70171870766447e-22 -2.89571773001433e-23 0 0 0 0 0 0 0 -1.65755085599703e-21 0 0 0 -0.0100272760270859 0 0 0 -0.00314834937895176 0 0 0 0 0 0 -0.00393962781091985 0.00672048936502509 0 0.00574041328230654 0 -0.00310350819795192 0 0 0 -0.0298921941827764 -0.0133169701154218 0 0 0 0 0 0 0 0 -0.00612830293696388 0 0.0569780216167598 0 0 0.0213573837369955 0.0335528012134456 0 0 0 0 0 0 0 0.257251758240632 0.0197027787547373 0 0 0 0 0 0 0 0 0 0 0 -0.0281611149755569 0 0.338012389366437 0.000138874446441071 0 0.0207342160102365 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0410227969117987 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8" 0 0 1.74467370780279e-22 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 -7.00817541153518e-22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.72245091043884e-23 0 0 0 0 0 0 0 -0.00371866453990868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.10689912583631e-21 -6.5228155457279e-22 0 0 0 0 0 0 0 0 0 0 0 0.247850482789537 0 0 0 0 0 0 0 0 0 -0.00293233196600981 0 0 0 0 0 0 0 0.114785836324747 0 0 0 0.466109220258847 0 0 0 0 0 0 0 0 0 0 0.427701885653658 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.417975339188983 0 0 0.0593456444689923 0 0 0 0 0 0 0 0 0 0
"9" 0 0 0 0 -1.44345466661226e-21 0.0891554816325831 0 0 1 0 0 -0.0183242930035949 0 0 0 0 0.00672428863214649 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.208196708435781 0 0 0 0 0 0 0 -7.33688140913754e-22 0 0 0 -1.13078272222453e-21 -1.37433272164136e-21 0 -0.0132150865128171 0 0 0 0 0 0 0 0 0 -3.56033908143763e-21 0 0.00013781915372451 -0.0162087545374958 0 0 0 0 0 -1.27485936858135e-21 0 0 0 0 0 0 0 1.52345507074956e-21 0 0 0 0 0.000702607008951847 0 0 -1.45615573043399e-21 0 0 0 0 -0.00655339380893188 0 0 0.0018058366230407 0 0 0 -0.00742972073098722 0 0 0 0 0 0 0 0 0 0 0 -0.000657511091091499 0 -0.0194064109741145 0 -1.13569164808158e-21 0 0 0.292221667114694 0 0 0 0.220453113327822 0 0 0 0 0.152591439690219 0 0 0.327127657905166 0 0 0 0 0 0 0 0 0 0 0 0.0794770445293693 0 0 0 0.367453094760127 0 0 0 0.436523699144023 0.174268782278283 0.0592556755046648 0 0 0 0 0 0.384781789141023 0.0846018566115921 0 0 0 0 0 0 0 -0.00065157526700066 0 0 0 0 0.068660914493439 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0389104770300929 0 0 0 0 0 0 0 0 0 0 0
"10" 0 -7.82660882420821e-23 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.79671343242928e-23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000836644784728999 0 -0.000307247821207042 0.00118425959950202 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0217617833058297 0 0 0 0 0.0868775340533779 0 0 0 0 0 0 0 0 0 0 0 -0.0557306178135639 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4.67184416854047e-24 0 0 0 0 0 0 0 0 0 0 0 -0.0651769545686271 0 0 0 0 0 0 -0.00595713340464081 -0.0540295297134515 0 0 0 0.451949957200241 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
