"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100"
"1" 1 0.194643664055515 0 0 -0.00217031680393182 0.00112867671411106 0 0 0 0.00104174167805831 -0.0011313970831058 0 -0.00388131741643379 0.00043689166628361 0 -0.00963173625569471 0 0 0 0.00173186942483616 -0.00294361246866401 0 0 0 0 0 0 0 0 0 0.463241781593935 0 0 0.0991735988830454 0 0 0 -0.0217280864145089 0 0 -0.0210936809672142 0 0 0 0 0 0 0 0 0.0665079286127541 0 -0.00370618189547597 0 0 0 0 0 0 0 0.00707562732444591 -0.0169634703640981 0 0.00108996960687377 0 0 0 0 0 0 0.090818912835196 0 0 0.028132432240154 0 0.021897062336932 0 0.0847183969864189 0 0 0 0 0 -0.0196871476351161 0 0.190990508812869 0 0.0950205278564909 -0.0140054555472279 0.159255119615338 0 0.00407968508584687 0.00349424513305254 0.0142880523346034 0 -0.000685965500399711 0.000397392982977726 0 0 0 0.0110601814907236
"2" 0.194643664055515 1 -0.000705804454531228 0 0.000453125973017856 -0.00106289405177214 0 0 0 -0.00419649001763425 0.000493418046277889 0 0 -0.000188155035321818 0.0047289054108148 0.000980446712436804 0 0.00348046385849289 0 -0.005602060004132 -0.00491142559711537 0.14633815728274 0.265877652754945 0.177203476037968 -0.00656899111126096 0.268106222784002 0.261589854192095 0 0 0.238700686380947 0 0.000558332495032907 0 0.1989795263613 -0.0112107184330863 0 0.225342783302608 0.270036910718461 0 0.0980482683969619 0.0560764291591761 0.137694153228054 0.241643814483868 0.0544498545030184 -0.00169452870092867 0 0 0.00111142285895812 -0.00661813159424839 0.161343018461878 0.00194273880222253 -0.00140678735920386 0 0 0.20454051032123 0 0.138628931260519 0.119122619629311 0.120104641975322 0.00227889472009719 0.141798315960331 0.33674092404323 0.229398289908314 0.264152945307916 0 0 0 0.24460125515987 0 0.0669733317822049 0 0 0.189460553224165 0 0.282495503611346 0.226036288690251 0.237936267769967 0.0934905862057251 0 0.210370608553489 0.287628183576974 0.236258351749915 0.15180849933996 0.285970316029258 0.191234398540019 0.242705697196659 0.254958100703128 0.106633802967908 0.374761409615452 0.00962703182285907 0.104777714665417 0.111667102032325 -0.0121930395573694 -0.00276329285346748 -0.0017116042150403 0.0954023821739203 0.175544803316022 0 0 0.193450184636399
"3" 0 -0.000705804454531228 1 7.44405037528069e-05 -0.000196568848815259 0 0.000699300718320585 1.02175164461292e-05 -0.000664445482148229 -0.000381624327399153 0.112540867190226 0 -0.000924180817932574 0.000446655937403384 -0.00159106423982539 0 -2.49278248081184e-05 -0.000183905923827427 -0.000275856174326088 0.000316073920117339 0 -0.00139796127310012 0.000848135603452217 0.00129941106389939 0 0.000802018727754506 0.00083450108574979 -2.64146082195176e-05 -0.000574693568611108 0.000412249535488712 -0.00224167394872962 -0.0012784125455268 0 0 0.000665625125627009 0.000422928915617541 0.000526013218049511 -0.00071917604919681 0 0 0 0.000770586996550166 0.000659301290434674 0.000434421494106792 -0.000695615659765934 -0.00159402981107286 -0.000199131587431711 0.00087725029641231 0.000203508417010763 0 0.000360336731194767 0 0.129085178066125 0.000308256017707084 0.00044596202715924 -0.000423252820107674 -1.06734800539223e-05 -0.000534688328482791 -0.000248385775737317 0.000239686051235437 0 0.000197923903602032 0 0.00054967387691444 -0.000328960482932858 9.13926442578318e-05 0 0.000536199547031905 -0.000226634879147178 0.0026751293567264 -0.000276168697125539 0.109304172221204 0.00025909346149356 -0.000125784739895141 0.000457221865318327 -0.00204351374783789 0 -0.00027035062015917 0 0.000194317574665521 0.00102369925880999 0.000904376612300059 0.0315109123092905 4.249173918479e-05 0 -0.000771191930162462 0 -0.000620135846043281 -7.88603128416972e-05 0 0 0 0.0121789453265266 -0.000160122830149289 0.213935319738804 0 0 0 0 0
"4" 0 0 7.44405037528069e-05 1 -0.0498894643306372 0 0.0016734507138286 0.000563542965044494 -0.00158009295228443 -0.00145068866391076 -0.000318250287120857 0 -0.000217758368140476 0 -0.000593789917552459 0 0 0.000369121773093169 -0.000990253105636707 -0.000544525304061075 0 0.000109294446659644 0.0009993147516306 -0.000231353063409814 -0.00102998653605774 -0.000911506037166834 -0.000747631745431339 -0.000692513346616299 0.000894438627481322 0.00015596548173883 -0.000635922540777371 0.117776997699264 0 0 -0.000692935361647578 -0.0100534778383669 -0.000379084214931846 0 0 -0.00142421676600042 0 0.000903064244958767 0.000509037152390801 0.000420399953989833 -6.02441664401951e-05 -0.000531135303125828 0.000291594900799955 0.00401032759575495 0.000825587547677646 0 0.0472886785359864 0.000694643258954749 -0.0387849691122725 3.85333508565723e-05 0.00134382346325882 -0.00081664506060706 -0.000422835237593527 -1.32149272372657e-05 -0.000353174140834904 -0.0791945156570887 0 -2.04255184742553e-05 0 -0.000654087785624313 -0.00114045557520002 4.51643315536889e-05 0 0.000350202789921483 0.000171350055645465 -0.00187037128454914 -0.00100049638267345 -0.0290192808126756 0.000142617288350853 -0.000460167442016013 0.000556448183031808 -0.000388120537073955 0 -0.00285517653712807 0 -0.000159210864181343 0.000944417429988032 0.000309828537853973 0.000199578998890113 0 0 0.00125612183191144 -0.00199151701238393 0 0 0 0 0.000922386869128866 -0.000613435683554835 0.000229745934329219 -0.000232118914506827 0 0 0 0 0
"5" -0.00217031680393182 0.000453125973017856 -0.000196568848815259 -0.0498894643306372 1 -0.000333315504792275 -0.00269863136399674 -0.000731763627581957 0 0.00198256830762184 0.0746926905156158 0 0.0638195909050285 -0.087131338463999 0 0.156186258689017 1.49813541803266e-05 -0.00078043157867243 0.00143652067300564 1.79372143458432e-05 0.0988769180885427 -0.000714607035702758 -0.00130977717355217 -0.00113716946784242 0.048143448564693 -0.00134826525439922 0.00218816261422616 0.000653056896673804 -0.000759334051258583 -7.36887718654164e-06 0 -0.156495457795599 0 0 -0.000188908045093994 0 -0.00304234059673878 0.0040054046207076 0 0 0.000990450886453856 -0.00114275780087688 -0.00114544537551655 -0.000315411185264567 -0.175587555137434 0 0 0 -0.000593081263076964 0.00186103037462521 -0.118720829727902 0.000221865214245254 0 -0.00261795755347797 -0.000967034121748996 0.00210327315322151 0.00120957959947418 0.000267895498456335 0 0.229295755956887 0.00322409693238521 -0.000709634358792445 0.00188159499641845 -0.00132422056531248 0 0 0 -0.00142676674662091 -0.000145406638695471 0.00299458604618684 0 0.116996452829933 -0.00317750476829073 0 -0.00212581692801491 0.000177583085294952 0 0.00296192331195106 0 -0.000198692433328963 -0.00115548751066729 -0.00135709151624871 0.00192171707745834 -0.000176734265115057 0 -0.00225378905065596 0.00600614193484283 0.000973926407625147 0.00321027186392428 0 0 -0.00131243277741809 0.155733647983729 0 -0.000180195066666852 -0.00139899606304351 0 0 0 0
"6" 0.00112867671411106 -0.00106289405177214 0 0 -0.000333315504792275 1 0 0 0 0 0 -2.15275341849408e-05 0 -0.139995200712698 0.00015613291810454 -0.00248075130930049 0 0 0 0.000620263631342789 -0.000123277302058815 0.00099537933029028 0 0 -0.000728449608377316 0.00124833358103502 0 0 0 9.6165717790462e-05 0 0 0 -0.000709241468060935 0.000482687805436562 0 0.00273138174452113 -0.0013334777408766 0 0.00268730326610248 -0.000658404861630004 0 0 0 0 0 0 0 0 -0.00276736229491645 -0.00106864842239334 0 0 0 0 0 0 0 -0.000415486395848667 0.00089225777280431 -0.00288813064300693 0 -0.000830264191398118 0.000898102393801096 0 0 0 0 0 -0.00141929301263066 0 0 0 0 0.00112728240803375 0 0.000447214980775795 0 0.00117659980284372 0 0 0 0 0.000148474792796496 -0.0414631912756707 0 0 -0.00175754248445773 -0.00172142332939928 0.000534715630057552 0 0 0 0 0 0.000175474017621849 0.00329159784526396 0 0 0.00144603944261556
"7" 0 0 0.000699300718320585 0.0016734507138286 -0.00269863136399674 0 1 0.61453437391043 0.66065597987429 0.639775245552596 -0.134402565488497 0 -0.130763226716498 0 0 0 0.00101914900554689 -0.000586076613752772 -0.00267299895966525 0 0 0 0.00203949283994551 -0.000424916717684413 0 0.000637642910217862 0.00141260796397174 -0.00415476093703366 0.00307714180254511 -0.00161049891178917 -0.00291353765112231 -0.00983715004072446 0 0 -0.00278083662423946 0.000211008820298312 0.00304531415559705 0 0 0 0 0.00316945233684782 2.39906999630878e-05 -0.00298847565395851 0.00490521623365362 0.00519873212808984 0 0.00751174266614594 0.00169066845393272 0 0.0156228322748058 0.00273223234083665 -0.0113817613759828 -0.000607197099451593 -0.00435366805302133 0.000562396513480829 -0.000540661423028958 -0.00457926646686868 -0.000697205844118756 -0.0861933432754424 0 0.00162128281948102 0 0.00232731225917462 -0.00553638876424382 0.00153443549361895 0 -0.00141968633470363 -0.0045043264614938 -0.00790714542061086 -0.00761218962260398 -0.10598382715833 0.00191981945871054 -0.000143822054632486 -0.000348540002628374 -0.00507144545303868 0 -0.0232651413956832 0 -0.00274009464472828 -0.0030958262497725 0.0231747940108335 0.00682724100382751 0 0 0.00212615112753127 -0.00176840854592669 0 0 0 0 0.00598943706754566 -0.102917594166997 -0.0161817981366708 -0.000219945624733115 0 0 0 0 0
"8" 0 0 1.02175164461292e-05 0.000563542965044494 -0.000731763627581957 0 0.61453437391043 1 0.557995199219084 0.516221266563343 -0.222322360827214 0 -0.214039119701293 0.176031125076373 -0.0700547027807826 0 0.000613787304397651 0.000269941193167311 -0.00102891785034198 -0.00050305620757632 0 -0.000297888818481792 0.0025859327216924 -0.00141958209126665 -0.0630962267407632 -0.00181625273936544 0.000197387010036521 -0.00259854870514581 0.00272725862719636 -0.000591850050010724 0.00198688647384135 0.0451563390169029 0 0 -0.000867560062612054 -0.000903043848447023 2.69308786342944e-05 0.00206441049070486 0 -2.04102029387076e-05 0 0.000692440880280065 -0.000743871498335905 -0.000301509049291248 0.113065886639989 0.00290123145235274 0.155874049663492 0.00469812855995584 0.00141195761576869 0 -0.00439724925983805 0.00132609105472047 -0.0553639490213898 0.000236125974410179 0.000629915849841836 -0.00129881281032532 -0.00103552096711166 -0.000203375919385642 -0.00124459356324128 -0.153371112260939 0 -0.00166671750108287 0 -0.00197569327650677 -0.00186207304774585 0.00135134758957725 0 -0.00148719623944458 -0.00105610560882016 -0.00260646348001003 -0.0017612952351095 -0.194854240966391 0.001265106146856 -0.0010095088064039 0.000704388610150566 -0.000550943689874888 0 -0.0388860900574752 0 -0.00109637037859783 0.000921978327024282 0.111595196503446 0.00162281728622366 0 0 -0.000452859685505671 -0.00239869297700667 0.000745425599443983 0 0 0 0.00199462648976019 -0.148505710756628 -0.0341047788410255 -0.000424965675128035 0 0 0 0 0
"9" 0 0 -0.000664445482148229 -0.00158009295228443 0 0 0.66065597987429 0.557995199219084 1 0 0 0.000772831882500127 0 0.19387140423469 -0.0837791362208685 0 0 -0.000545926502067566 0 -6.81206569846786e-05 0 -0.00154269064050056 -0.00260268029900025 0.000686833867311187 0.00477622225741672 -0.000144639599764353 -0.00272293757020323 0.00371256903535485 -0.0031251536887083 0.00106373364748904 0 0.0267000950574076 0.000320517389147062 0 0.00254930313983703 0.000679909117033239 -0.00415049190455369 0.00175532275447631 0 -0.0103261416507535 0 -0.00215724752967501 0.000232421654647311 0.0031056542676814 0 -0.00322514842335698 0.12070753875355 -0.00599285679772556 -0.00135220744716104 0 0.0667224884525063 0 0 -0.00127163198730055 0.0025068195610912 0 0.0010730959574388 0.00309267066763538 0.00199523848775519 0 0 -0.00118105427940904 0 -0.00079947176455662 0.00522974382946569 -0.0025774803545208 0 0.00204760786489171 0.00529212183261497 0 0.00635724064036674 0 -0.0032537242459921 0 -0.000216158875100985 0.00190643761324093 0 -0.00889502432040612 -0.00225958993218919 0.00237920537963482 0.00272863607233311 0.0250598419742764 0 0 0 0.000224755914935645 0 -0.00215328119239798 0.000442334359183433 0 3.98580871719759e-05 0 0 -0.0614159371832729 0.000223368432213755 0 0 0 0 0
"10" 0.00104174167805831 -0.00419649001763425 -0.000381624327399153 -0.00145068866391076 0.00198256830762184 0 0.639775245552596 0.516221266563343 0 1 -0.185654894474753 0 -0.166428301610976 0.233834268482761 0 -0.0937085081407537 -0.00101131004851399 0.00108517518305141 0.00220165999184028 0 -0.00645419504032604 0 -0.00194148427545274 0.0019574816266158 0 0.00162488022266484 0 0 -0.0033919911828546 0.0016279351206962 0 0.0561370024988982 0 0 0.00329965986180001 0 0.000556032542965826 -0.00148671490507407 0 0 -0.0032579939816657 -0.0028175525810379 0.000353497023374335 0.00214511803035726 0.0287704086717639 0 0 0 -0.00223472343886127 0 0 -0.00431033233714837 0 0.00325050640905048 0.00310620540209648 -0.00132028617127826 0 0.00362814024215488 0 -0.154094816105249 0.00710828791661554 0 0 -0.0007097658339983 0 0 0 0.00205787276239364 0.00299077923031852 0.00599679724875404 0 -0.145895692380006 0.000784562672699073 -0.000421004203331983 0.00169124780703649 0.00493197201027521 0 -0.0155791099579062 0 0.00274103742329066 0.00242918606731953 0 -0.00777571027781984 0 0 0 -0.00187202003497081 0.000207183436785734 0 0 0 -0.00489872540243108 -0.173668811683349 0 0.000559017533053173 0 0 0 0 0
