"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100"
"11" 0 0 0 0 0 0 0 0 0 0.669307241001244 1 0 0.517724372828618 0 0 0 -2.04402927167317e-21 0 -1.50647037698588e-21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0445124913671113 0 0 0 0 0 0 -1.85103389104776e-21 0 0 0 0 0 -0.00959872809080591 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0173102748851354 0 0 0 0 0.302065910640909 0 0 -0.0413796235753404 0 0.111022988738894 0 0 0 0 0 0 0 0 0 0.0826174410443715 0 -0.0406753748078245 0 0 0 0 0
"12" 0 0 0 0 0 0 0 0 0.598981929265394 0 0 1 0 0 0.068368959870764 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499756636431497 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.444820796480015 0 0 0 0 0 0
"13" 0 0 0 0 0 0 0 0 0 0.0461890542960633 0.517724372828618 0 1 0 0 0 2.95209438965862e-21 0 1.90053303249155e-21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0454121725658727 0 0 0 0 0 0 1.7968435665837e-21 0 -0.0297793002566965 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0100118735521903 0.340781339763943 0 0 0 0.420523418148278 0 0 0 0 0.302741335002368 0 0 0 0 0 0 0 0 0 0.252887941197069 0 0.025783152933977 0 0 0 0 0
"14" -1.65395370823029e-21 -1.06224831539324e-21 0 0 0 0 0 0 0 0 0 0 0 1 0 0.648351934237283 0 0 0 0 -1.75819477224794e-21 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0019754180762521 0 0 0.000368500371780999 0 0 0 0 0 0 0 0 0 0 0 0.00789133356958988 -0.010608581277903 0 0 0 0 0 0 0 0 0 -0.00142309322933355 0 0 0.194577270475399 0 0 0 0 0 0.104795066257719 0 0 0 0 0.364937296520559 0 0 0 0 0 0 0 0 0 0 0 0 0.0581280446922772 0.014336777364964 0 -0.024968610586539 0 0.0475208963888181 0 0 0.538507203470388 0 0 0 0
"15" 0 0 0 0 0 0 0 0 0.00637614506564828 0 0 0.068368959870764 0 0 1 0 0 0 0 0 0 4.51265506700231e-22 0.00729795470344634 -0.0114646079663805 5.13131553497618e-22 -0.00849411219467275 0 0 0 0 0 0 0 0 0 0 0 0 0 8.98037580638728e-22 0 -0.0136511618468223 0 0 0 0 0 0.0702884287594889 0.0114451213680249 0 -0.0114376275488406 0 0 0 0.0661484656912309 0 0.0186777564411232 0 0.00287743149199045 0 0 0 0 0.264767556517072 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0607827850116428 0 0 0.439659603973859 0 0 0 0 0 0 0 0 0 0 0 0.412922789817013 0 0 0 0 0 0
"16" -3.57950207842777e-21 0 0 0 0 0 0 0 0 0 0 0 0 0.648351934237283 0 1 0 0 0 0 -3.40243610723424e-21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00741966303218475 0 0 0 0 0 0 0 0 0 0 -0.0346072037277293 0 -0.0260325485865663 0 0 0 0 0 0 -0.00251118550482768 0 0 0 0 0.322061221438828 0 0 0 0 0 0 0 0 0 0 0 0 -0.0228362798013437 0.0806577438794469 0 0.0106708118419518 0 0 0 0 0.579576989098144 0 0 0 0
"17" 0 0 0 0 0 0 0 0 0 0 -2.04402927167317e-21 0 2.95209438965862e-21 0 0 0 1 0 -6.10050610278592e-25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.96671799563898e-23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3.49887836878099e-21 0 0 0 0 0 0 0 0 0 0 0 4.42751561263246e-21 0 0 0 0 0
"18" 0 0 1.37648594043714e-21 -0.0106396231286727 0 0 -0.00325793687767029 0.00155174686364085 0 0 0 0 0 0 0 0 0 1 1.35302926849087e-21 0 0 0 -0.0183996077231566 0.0055804901999596 0 0 0.00175491858179442 0.00214808291692561 0.0035894496424302 1.37712400499066e-21 0 5.78367808591087e-22 0 0 0 0 0.00102577423459299 0 0 0 0 0.028335844451851 -0.010658405499249 -0.0109991770080206 -0.0290633926739423 0.000934282064309512 0 0.0591929222602788 0.0668576069892467 0 0.000177180299608605 0 0.00323339915658938 -0.000216271606097178 -0.0147196159993919 0.0107271708722619 0.37676055041954 0.0552740211229797 0 0 0 0 0 -0.00163801164439365 0 0.00524747109111809 0 0.034935627546124 0.420863597328062 0 0.386228313257998 0 -0.0182250150159976 0.355585964452193 0 0.0309072956315841 0 0.0651357703915357 0 -0.0130991303767569 0.133750472886173 0.0569836879424376 -0.109528308369939 0 0 0 0 0 0 0 0 0 -0.0502479319341482 0 0.0558766313292951 0 0 0 0 0
"19" 0 0 0 1.16621276657832e-21 0 0 1.41026488239563e-22 -2.76143069341223e-22 0 0 -1.50647037698588e-21 0 1.90053303249155e-21 0 0 0 -6.10050610278592e-25 1.35302926849087e-21 1 0 0 0 -1.42828437578198e-22 0 0 0 0 0 5.36622173915073e-22 0 0 -6.72814906345062e-25 0 0 0 0 0 0 0 0 0 0 -1.70855548157248e-23 -2.7855416557648e-21 -3.23838334956488e-22 0 0 0 0 0 0 -6.10050610283387e-25 1.06037498098344e-21 9.37001611175859e-22 -1.74177237641263e-21 0 0 2.90323208590141e-21 0 0 0 0 0 0 0 1.38836948263917e-21 0 0 1.45335701987055e-21 0 -3.98218872886877e-21 0 4.20091815211157e-22 -1.05155239388334e-21 0 1.58846762794722e-21 0 3.3844832820023e-21 0 1.18666404503258e-21 1.02045446674482e-21 0 -2.46872357444525e-21 0 0 0 0 0 0 0 0 0 -4.95111012222175e-21 0 2.34634813798875e-21 0 0 0 0 0
"20" 0 -2.55693183048834e-22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.00127202581540188 0 0 0 0 0 0 0 0 -0.000501458297510105 0 0 0 0 0 0 0 0 0.00542568625389525 0 0 0 0 0 0 0.00702089236737301 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.245838697541354 0 0 0 0 0 0 0.0363902885320407 0 0 0 0 0 0 0 0 0 0 -0.0150409422987092 0 0.290472514435463 0.0204049546926144 0 0 0 0 0 0 0 0 0 0 0
