"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127" "V128" "V129" "V130" "V131" "V132" "V133" "V134" "V135" "V136" "V137" "V138" "V139" "V140" "V141" "V142" "V143" "V144" "V145" "V146" "V147" "V148" "V149" "V150" "V151" "V152" "V153" "V154" "V155" "V156" "V157" "V158" "V159" "V160" "V161" "V162" "V163" "V164" "V165" "V166" "V167" "V168" "V169" "V170" "V171" "V172" "V173" "V174" "V175" "V176" "V177" "V178" "V179" "V180" "V181" "V182" "V183" "V184" "V185" "V186" "V187" "V188" "V189" "V190" "V191" "V192" "V193" "V194" "V195" "V196" "V197" "V198" "V199" "V200"
"1" 1 2.10500672126697e-23 0 0 0 0 0 1.19065768596349e-22 0 -2.91165295333253e-22 0 0 0 0 0 -4.44307095237587e-22 0 -4.29300513510883e-22 0 -4.64329522518348e-22 0 0 0 0 0 4.26902643014811e-22 0 0 0 0 0 0 0 0 0 -5.49893281464296e-22 -5.58951810333561e-23 9.17024697114962e-23 0 0 0 0 0 0 0 0 1.0959660803831e-22 0 0 0 0 0 0 0 0 0 8.2222428131896e-22 0 1.6841724985681e-22 0 0 0 0 3.02201850799815e-22 0 0 0 0 1.91602972230242e-22 0 0 0 0 0 7.43693621779859e-23 6.01092604785823e-23 0 4.28639632201921e-24 0 0 0 0 0 0 0 0 0 0 1.48033615690715e-23 0 0 0 0 0 0 0 -4.8358733811227e-22 0 0 0 2.63238659649227e-22 0 -3.7004546876634e-22 8.39170600812662e-22 0 0 0 -6.70568551820147e-22 0 0 0 -1.7632808315881e-22 0 0 0 0 0 0 0 5.34985556789953e-22 0 0 0 9.59626156258278e-22 0 0 0 6.34894755652417e-22 0 0 0 0 0 0 -7.35772073652408e-23 -4.26957392714878e-23 0 0 0 0 0 0 0 0 0 -3.05657135719146e-22 -3.60681550022108e-22 -2.13120563782539e-22 0 0 -2.14540272385919e-22 0 0 0 0 1.01679893774675e-21 0 -4.10727211719534e-22 1.77648960092577e-22 0 0 0 0 0 7.63289991133872e-22 0 0 0 1.42415263495255e-22 6.79391865652596e-22 1.03537555118686e-21 0 2.86902950618916e-22 -6.44797324018929e-22 0 0 0 0 3.51275820472878e-22 1.12745735199703e-22 9.88457929159889e-22 0 0 3.07490191084988e-22 1.48504606016259e-21 0 -1.94282238015113e-22 0 0 0 3.6508583769699e-22 0 7.59912045651256e-23 0 0 0 0 0 0 0
"2" 2.10500672126697e-23 1 -0.019324777714228 0 -4.93644491214255e-06 0 0 0.000196933801107616 3.76891135289877e-06 -0.000137425726188805 5.26290021256592e-05 -1.61470803795719e-05 0 0 0 -0.000108514266376943 0 -7.82498022908646e-07 -0.000409009473580512 3.33978526609816e-05 0 0 0 0 0 0.000158218077825647 0.000130250648070077 0 0 0.00114865496848093 -8.49788739568935e-05 0 0 0 0 -7.22016510039972e-05 -0.000135514194043369 2.78529592716983e-06 0 -5.39147831700129e-05 0 0 0 0 0 5.79888412390942e-05 6.58178575622571e-05 -0.000547752418624184 5.77308620357961e-05 0 0.000328886679101901 4.97320034941632e-06 0.00079738517321519 0 0 0 0.000972912905446332 0.00030295112133066 0 -0.000159727414356264 0 0 0 0.000348500747429043 -0.000427479167129994 0 0 0.0237940188612135 0.000740441085661181 0 0 0.000368570943282572 0 0 0.00145989006786701 0 -0.000894157623476275 0.000328697314629925 0 5.14953890265191e-05 0.000240882136250782 -0.00102608707596956 0 0.00605917425415618 0 0 0 0 0.000132867625625968 0.0014860217887359 0.00129261113061625 0 0 6.97375054564236e-05 0 0 8.14665488899932e-05 -0.000949043699421365 0.00173983445238484 0.0295554950051875 -3.77994838306704e-05 -0.00031151019285494 -2.23055239686762e-06 0.00115942243949286 0.00069261572978835 0 0 0 0.132404363874851 0 -0.000420518420031828 -0.000282232539366853 0 -4.98826547777406e-05 -0.000706547812015888 0.0010350256303888 0 0.00291773755788703 -0.000394175553569171 0.000150076770644662 0 0.0746755376948333 0 -8.51218375849134e-05 -0.00190637048689983 0 0 0.00108037513562191 0 0.000121468890569138 0 0 0 -0.000227019028979181 -0.000100404899158966 -0.000477924166926988 0 0 0 0 0 0 0.000616144171977267 0 0 -0.000360942409848245 -0.000323969455047716 -0.00029831870249316 0 0 -0.000388483917578192 -0.00023689886867619 0 -0.00294090340627342 -0.00246697341669889 0.000262242761361662 0 0.000175952072131969 -0.000821281841165916 -0.000450246526656713 0 0.00145223950686622 -0.000933765320028698 0 -6.0378495962383e-05 7.60000287312791e-05 0.00120647350185463 0 0 -0.00111569918464722 0.000405251385496337 0 -0.000608184326440713 0.000401530683453596 0.000250916007006783 -0.000891398177979223 0 0.000258211593913793 0.000109099689411729 -7.52817111218802e-05 -0.000725622546805905 0 0 0.000169600550208712 -0.000345372645216557 0 -8.56820704906832e-05 0 0 0.000200593580577909 -0.000844236808071118 0 5.64052437464308e-05 0 0 0 0 0 0 0
"3" 0 -0.019324777714228 1 0.143189674832412 0 -0.00133768318427497 0.000403448017489013 -0.00147597536531193 -0.000409938217484927 0 -0.00112715981566264 -0.00144071613277751 0 -0.000878020948747369 0.00264389571275249 -0.00103229872626414 0.00131498354125929 0 -0.00220330766074025 -0.00172690054868273 0 0 0.280991991396033 0.281854464901149 0.100697714144399 0.0683277302090873 0.00114734360239047 0 0.00136111641914078 -0.0011083851946068 0.000544590550287294 -0.000436880472964674 -0.00359966419783235 0 -0.00276142816027753 0 0 -0.000453863956760511 0.000227088128158387 6.44252164988706e-06 -0.000318434141321157 0.000509471968960122 2.9058599072087e-05 0.000731308881268971 -0.000739191356641038 0.000737211803998092 0 0.00385105906302035 -0.00195226338136934 -0.00211461606250926 0.0034464749472297 0 -0.00277046960972935 0.00197079934121139 -0.000450781864262232 0.00271161712764709 0 -1.94529073930506e-06 0 -0.00830317512380294 0 0.000460325154715391 0.00375247060162298 0 -0.00214084045073698 0.000724804006762499 -0.00208842931294838 0.00109625969380249 0.00144942349924169 0 -0.000310908602899032 -0.00109815102929162 0 0.00339577918080337 0 0 0 0 -0.00377302573207174 -0.00508391221862183 0.00207013329386322 -0.00384823496158145 0.00225439806276113 -3.53517317393531e-05 0.00194607064858236 0 0.00105100087581658 0 0 0.00350712063066106 -0.000298897266191279 0.00489532834622813 0.0057447880549229 0 -0.00336756519876982 -0.000371773467660063 0 0 -0.00165819229028699 0 0 0.00111634167196791 0 0 0.000781904749000925 -0.00447684932153147 0.00338732642955769 0 0.000559377771927165 0.00215743605968017 -0.000969638017069307 0 -0.00196006157558072 0.152757415720719 -0.00112460361469736 -0.00181770270261111 0 -3.88503786855749e-05 0 0 0.000212681770507872 0.00189929046901024 0 0 -0.00104038154862773 -0.00150706125362272 -0.0010996874589322 -0.000421520434069343 0 -0.000868554435325801 0.275412605502395 0 0 0 0.00371838775532635 0 0 0 0.000472952446526884 0.00130514402300543 -0.00180034477261343 0 0.249808077988662 -0.000637869153092941 0.00172158950145133 0 0.00525065331828235 0 0.00146782511802932 0.0646144068936534 0 -0.000315387269750958 0 -0.00292221034494888 0.00334076501650199 0.00408099028630714 0.0926291207407993 -0.000811784961563504 0 -0.00126817175846963 -0.000501141056846199 0 0 0 0.00421229944601978 0 0.000440816191109543 0 0 0 0 0 0 0 0.0108246550099868 0 0.00798657787134697 0 0 0.00266181806005702 0 0.00049175495513746 0.00132943503445496 0 0 0 -0.0016297385612547 0.00228173315040499 -0.00112540919255139 -0.000878982520128033 0 0 0 0 0 0 0 0 0 0
"4" 0 0 0.143189674832412 1 0 -0.00068002046126971 -0.000192315925255339 -0.000818781106014258 0.00158660362797631 0 -0.000446239513489764 0 0 0.00014314259099522 0.000357474369418203 -0.000447687429321526 6.00561557592127e-06 0.000250308816990212 0 -0.00104333382708502 0 0 -0.0015418230872789 0.25911742674807 0.239760341946658 0 -0.000240456611458149 0.000193349855228909 0.00189215591840227 0.000204887919868322 0.000280475027014675 0.000234477956279967 -0.000577319014399898 0 -0.00145704404571804 0 0 0 0 -0.000317588161426962 0 8.40228059037754e-05 5.44219070835229e-05 -6.49597721444771e-05 -0.000279711732977295 0 0 -0.00155813792206303 0.000213139233952986 0 0.000976195003480816 0.000929278187813522 -0.0012375447782938 0.00214222384901679 -0.000136941434930219 0.117524154925078 0 0.250200920660751 -0.000970921476830176 0.000347837521618072 0 0.00280291003835779 0.00245637742067878 0 0.0918334731350094 0.000202071086561244 -5.51663978989909e-05 -2.09817663099087e-05 0 0 -0.000719387943342246 -0.00102024532051636 0 0.00155483023966809 0 -0.000585444939119567 0 0 -0.00211672827115894 -0.000461470938857798 0.000383890207260043 0.00135119446565855 0.00268387889951977 0.00156273621298806 -0.00161550227570172 0 0 0 0 -0.00304155531290346 -0.00535088016671717 0.00110409427419201 -0.00177680629997504 0 -0.00216820313644598 -0.00234210722378994 0 0 0.00105882634244396 0 0 -0.000676720221750772 0 0.000713664727541054 0.00174740331431217 0.00313682021335868 -4.29468385519973e-06 0 -0.00019775306138714 -7.64234803124111e-05 9.49011921646642e-05 0 -0.000538556087410387 0 -0.000433139806402277 0.00194154857310657 0 -0.00201246003327822 0 0 0.000939376457111575 0.000316710322936095 0 0 -0.000905162574415786 -0.000897224649196134 0.000509197510026239 0 0 0.000694170365243518 0.177834499239853 -0.00195821433068001 0 0 0 0 0 0 0.000377455433010296 -0.000552842040462644 0.000756209109394188 0.281090280776672 0.135564963722694 0.000192785967991072 -0.00179967514698352 0 0.00185727582534743 0 -0.0018717189060835 0.289705809346778 0 0.000272160696500636 0 -0.00329783341226832 0.000411520902926185 0.0064825285704785 0.408177945484744 0.00207958707403157 0 -0.00179868705877008 0 0 0 -0.00283422470388206 0 0 0.00137568254214039 0 0.0998617974429545 0 0 0 0 0 0 0.000869449313005103 0.00176953904085544 0 0 0.000367688954610692 0 0.00075397634252924 0.00124546500576214 0 0.00547516369019967 0 -0.000333726415010843 0.00285040673402497 8.50957000488197e-05 -0.00256913279877984 0 0.00190908175454718 0 0 0 0 0 0 0 0
"5" 0 -4.93644491214255e-06 0 0 1 -4.96733023648329e-05 -0.000129833353254858 0 1.89271057919313e-05 0 0 -7.34473402959957e-06 0 0 0 -0.00432565655021534 -0.00755153978892059 0 0 0 0 0 0 0 0 -5.66482098873201e-06 0 0 0 0 -1.00052873334801e-06 3.71567738069655e-06 3.11218052366732e-05 0 0 -2.75016264522862e-05 2.15326640569976e-05 0 0 5.85605651500759e-06 0 0 0 0 0 6.69956485768906e-06 0 4.05723236648124e-05 -3.42245846573695e-05 0 -5.23870068086706e-05 -4.02318699465101e-06 -3.13551432782972e-05 0 0 4.31710130389302e-05 4.63560961410536e-05 0 0 0 0 0 0 0 4.59315915658334e-05 -2.85178793785849e-05 -6.05468517337164e-05 -1.5442544704559e-05 0.000174005807270775 0 0 0 0 6.1482426410386e-06 0 0 8.57348779903352e-05 0 0 0 -2.50982281496449e-05 5.6629524084328e-05 0 0 3.39379738136235e-05 0 -5.42504649895725e-05 0 5.33606769946832e-06 -0.000124403339656787 -7.75136066812203e-05 0 0 0 -1.44540340684936e-05 0 0 4.30506177140447e-05 -0.00011841996803672 -5.86875335231452e-07 5.00685791699606e-05 1.3930328950235e-05 -0.00515952653798205 0 -3.36188601939996e-05 0 0 0 0 0 9.79249984276388e-06 0 0 -1.88936937030411e-05 0 -7.32687840932206e-05 0 0 0 -1.32354903958458e-05 5.039119702119e-05 -4.25172144186805e-06 -2.13863086263744e-05 0 9.4484233592883e-05 2.94959190302325e-05 1.58133698929179e-05 5.61145555852339e-05 0 -2.0782959223177e-05 2.62726621296894e-05 0 -2.5372434400789e-05 -4.42200297100399e-05 -4.01767425447707e-06 0 0 0 0 0 0 3.62257355046902e-06 0 0 0 0 5.35963622494429e-05 0 -6.19543152783696e-05 0 0 0 4.75511952350985e-05 7.73344944664204e-05 5.41790713014284e-05 0 -2.96197701122697e-05 0 2.53051873170275e-05 0 3.70945312889447e-05 -3.57600678819422e-05 0 1.51182415326825e-06 4.17192872049643e-05 0 4.57389077962265e-06 -0.00562521182037918 0 0.000123299407611214 0 0 1.93675547197089e-05 0 -0.000271921805501007 0 0 0 1.30719036900146e-05 0 0 0 0 0 0 -5.80755226119821e-05 0 0 -3.79402986268689e-06 0 -1.4321794068281e-05 0 -2.69686957466909e-06 0 0 0 0 0 0 0
"6" 0 0 -0.00133768318427497 -0.00068002046126971 -4.96733023648329e-05 1 0.667872251232898 0 0.591350600423595 0 0 -0.00191918799466759 0 -0.00174384823952643 0.432974280670995 0.540633952588849 0.0026986756245217 0 0 0 0 0 0 0.000797871402021282 -0.0341390482168876 0 0.000935327228385142 -0.000430048958370719 0 -0.00038502230667304 -0.000424431930529336 0.000301355690857695 0.00114313083542276 0 0.00200862111938031 0 0 0 0 0.000389930814008581 0 -8.99430086705125e-05 0 0 -0.000178480231921332 0 0 -0.00011176938721039 0.000472921702500203 0 0.000212565693171595 0.000505208305140503 0.000856307451113213 -0.00128702173203354 3.21093776694409e-06 0.000724951911320463 0.00237351275559433 0.0001546624898667 0 -0.0537651533520236 0 0 0 0 -0.00242854917753392 -0.000225111661283377 -0.000778647258458562 -0.000284580014747525 4.5849190741533e-05 0 0.00128984947641736 0 0 -0.00144741725237657 0 0 0 0 0.0047636046044263 0.00162091483399682 -0.000543894457962067 0.00060764984707694 -2.55081726662807e-05 -0.00043451358627615 0.000419738425626726 0 -0.00130652498051897 0 0 0.000787518176591137 -0.000651111139937454 0.000946576227647505 0 0 0.00103264263513654 0 0 0 0.000309090854129826 0 0 -0.000556553894808639 0 0 0.00019380393685083 -0.00247032591993907 -0.00265095559069774 0 -0.000119309122813835 0 0.000343122717491439 0 0 0.00179758949508553 0.000928985817943879 -0.00124907812567065 0 -0.000395479450762267 0 0 -0.000830043522574658 -0.00057589615708511 0 0 0.000477532103469495 -0.000224178502524286 -0.000374679375701207 -0.000558196683506427 0 -0.00150855892067899 0.00201771765777975 0 -0.00346948157349929 0 0 0 0 0 0.000387987286126106 0.000218709197529511 0 0.0004127057519655 -0.0318331968357149 0 -0.000519543850509766 0 -0.0039071940369787 0 -0.00101358964255279 -0.0193006095188689 0 0.000822929160203751 0 -0.000125345112278325 -0.000884791484772384 0 0.0022891087271019 0 0 -0.000254323249586241 6.1072040180554e-05 0 0 0.00316463789359639 -0.00116038541580747 0 0 0 0 0.00143713451986397 0 0 0 0 0.0430947451355239 0 -0.00344829846571131 0 0 0 0 -0.000266196960922424 1.84804560384773e-05 0 0 0 0.000825620314203071 -0.00188347337930423 -0.000170221030527335 0.0010949839782557 0 0 0 0 0 0 0 0 0 0
"7" 0 0 0.000403448017489013 -0.000192315925255339 -0.000129833353254858 0.667872251232898 1 0 0.641793373693614 0 0 0 0 -0.00170981373776031 0.495480020177167 0.596051321970482 0.0376669408555184 0 0 0 0 0 0 -0.000832098270420584 -0.0591575545817242 0 0.00296700979536002 -0.000577946566136301 -0.00077259129223917 -4.53405897158957e-05 -0.000540433875224376 -4.35791818357615e-05 -0.000326184389045978 0 -0.000518537295391054 0 0 0 0 0.000393905471563974 0 -0.000178776604769182 0.000152492022650969 -0.00081540780253379 0.000718074782323136 0 0 -0.00139508238684637 0.00347421896120244 0 0.0014311340668891 -0.0011554649096501 0.000440721869916548 0.000759695287511957 -0.00039077964633597 -0.000531179838493928 0.00375432495292922 0.00259571965923423 -2.88313850118766e-05 -0.0632564574314895 0 0 0.000792748368525355 0 -0.0040000400626625 0.00108590175326644 -0.000192097710829085 0.000570798349253337 0 0 -0.000218321827607601 0.000671632303793248 0 0.000159329599844925 0 0 0.000325626457770148 0 -4.55136176478138e-05 0.000913719327462815 0.000605816328465185 -0.0001145940666702 -0.000383410105402179 0.000553672871778813 -0.000285937780733649 0 -0.00115861650496131 0 0 0.000333663584546923 1.58185986612595e-05 -0.000193944853222972 0.00122838638760419 0 0.000994838628264262 0 0 0 -0.00180349686392844 0 0 0.000228805354632921 0 0 0.000280338107160144 -0.00421986743334579 0.00616080164450179 0 -0.000240965907914819 2.26541366985272e-05 0.000163416772647337 0 0 0 0.000852992912061545 0.000924378753483192 0 0 0 0 0.000285700758085431 -0.000669746417637226 0 0 -0.000927843650586397 -0.00113455718815851 -0.000263380876774869 0 0 -0.0131655481323138 -0.0447313360188676 -0.000332652274937617 -0.0544839465873294 0 0 0 0 0 -0.000383192172735019 0.000492560412055263 0 -0.000914402654632297 -0.038691706726038 0.00180629444954048 -0.000475094535276358 0 0 0 0.00301226305063883 -0.0695021739085149 0 -0.000269231209029485 0 0.00148722973784363 0.00114826267846692 0.00401489422529918 0.00222868303725514 -0.000164578559503532 0 0 0 0 0 0.00497640125974567 0 0 0.00132622996408845 0 -0.000515651789766968 0 0 0 0 0 0 -0.00180957752485464 0.000207235009505367 0 0 0 0 -0.00107200491689083 0.000997167538597816 0 0 0 0.000560331773777948 -0.000976877333454864 2.10941910338619e-05 0.00161080710915113 0 -0.000975009738204107 0 0 0 0 0 0 0 0
"8" 1.19065768596349e-22 0.000196933801107616 -0.00147597536531193 -0.000818781106014258 0 0 0 1 0.587077953917058 0.507980589885326 0.000328643601728486 -0.00324349392642628 0.00421157471182148 -0.00182462012877717 0.476544822765138 0.552681425941212 0 0.0432063797811357 0.147073788789775 -0.0316237572829435 0 0 -0.0439794870206795 -0.000633673911917389 0 -0.0374075441618779 0.00399745904871241 0 0 0.000960729282157266 0 0 0 0 0.000146727183299734 -0.00339517414510134 -0.00030253815424213 5.34600227606838e-05 6.56341019504725e-05 0 -0.000430344702989672 -0.00055548982882449 0 -0.0015135079648895 0.00160828371326791 0.00223452848369634 0 0 0.00513346310016345 -0.00177386577809938 0.000594585868166311 0 0.00170976105113203 0.00133080830719569 0.00171982409992755 -0.00166048772658721 0 0 0 -0.0803384487217952 0 -0.0011109971396183 0 0 -0.00624437854086155 0 0 0.000980818336830834 0.000194070166494157 0 -0.00148896922349048 0.00265002431016549 0 0 0 0 0 0.0139033883043878 -0.0404737040721364 0.00239163438934213 -0.000125472254410653 -0.000234550934416506 -0.00264377632657812 0.000930687834256475 0 0 0 0 2.8131125827169e-05 -0.00056412387189602 0 0 0.00121662595448981 0 0 0.00130317550920216 -0.000263501397322235 0 0 0 0 0.000727355073710291 0.0925724758002127 0.000758929552804766 0 0 0.0115581602517125 0 -0.00135239407883999 -0.000231708883543354 0.000730094329267496 -0.00210150251583713 0.00305973801515619 0.000963714456561446 0.00159698218697058 0 0 -0.00265404159741777 0.00132795311622852 0.00250567997906619 0.001006407456209 -0.00158930054479792 0 0.0092245549766494 -0.00252386301692095 0 0 -0.000672310039133514 0 -0.0113853846334641 -0.0759205937558557 0 0 0 -0.000574321124525229 0.00146591601321773 0 0 -0.00151215590607622 0 4.88624253201261e-05 0 -0.0562685356531368 0 0 0 -0.0358360963138403 0.000223037722356074 0 -0.0928223297647166 0 -0.000699339590971011 0 0.000322039644620167 -0.00214313492539241 0.00831636972877489 0 0.000629154323770371 0.00188526022575976 -7.69678458319342e-05 0 0 0.00746678775424318 0 -0.0914558926954611 0 0.00274358717401413 0 0 -0.00193933001844999 0.000874064848953479 0 0 -0.00030832414430988 0 0 0 0 0 0.000432977882509064 0.0308096593773355 -0.00217679027432727 0.00121691191256211 0 -0.003906808355338 0.0132045522792965 0.000967971623028255 0 0 0.0015432492022601 -0.000220789462903222 0 0 0 0 0 0 0 0 0
"9" 0 3.76891135289877e-06 -0.000409938217484927 0.00158660362797631 1.89271057919313e-05 0.591350600423595 0.641793373693614 0.587077953917058 1 0.54580242016587 0 0.00365613014188881 0.0015285465966942 0.00266372527567151 0.509925101408126 0.666848810445092 0.0367523000529885 0 0.179057537933706 0 0 0.16922618607613 0 -0.000575594866095244 -0.073341439279535 -0.0318106960156391 0 0 0 0.00197954479685503 0.000305561847042389 4.60633623833387e-05 -0.000885676864133517 0 -0.000748255480255769 0.000451538599942706 0.000381835927604485 0 0 -0.000706793172052546 0 -0.000293205179236679 0 0 0 -0.00101280736514696 0 -0.00192648142696464 -0.000477152086012566 0 9.14657072668387e-05 0.0021851040955073 -0.00112249812094292 0.00179606431160523 0.00186996170439127 0 -0.00221506202023701 0.00161132987200643 0 -0.104786972577065 0 -0.000395281066079767 0 0 0.00229550988714298 0.000502713903921078 0.00171023585297688 0.00185169734261581 -6.83394023011227e-05 0 -0.00364086673393329 0 0 0.00203726701262721 0 0 5.08697700378628e-05 0.00360689978952806 0 0.000128751645701138 0.000177224544923449 0.00326310753937513 0.00181189201933994 0.00251141798025838 0 0 0.00132381772249659 0 0 -0.00564774954853099 -0.00486273692698749 -0.00265465279805397 0 0 -0.00309304968738343 0 0 0.00180381978452404 0.0018860785239958 -4.63705662846705e-05 -0.000486876540921966 -0.000345611639316971 0.0881595665082299 0 0.00227641143943992 0 0.0218231220211349 0 -0.000421310004037829 0 0.00108636604406834 0 0 0.00180713387177314 0 0.00405221223513091 0 0.000265239638538351 0 0.0031736308287655 0.00142438564096666 -8.20296089515974e-05 -0.030036488969115 -0.000352105484020524 -0.00019352192052803 -0.00147306032520994 0 -0.00064997245355236 0 -0.039440527955648 -0.0649036412119556 0 -0.0862654047854512 0.00210894653673068 -0.00407938136404783 0.0017222241473522 -0.000613868244673855 0 0 0 0 0.000533810579056881 -0.0680827404907247 0 -0.0023867215501367 0 -0.0360643219410897 0.00084943754065012 -0.001016970881402 0 0 -0.000686458667975046 0.0518719864631147 2.5360696358535e-05 0.00190916347311129 0 -0.00504798591455719 0 0.000207031873216553 -0.000958996023516499 0.000842761961998571 0.000955056373800511 -0.00084484118103935 -0.00231899268857688 -0.100606296239505 0 0 -0.000198356154738342 0 -0.00533042097906965 0.00294992232717683 0 0 0 0.124260185430732 0 0 0 -0.00044465009728107 0 0 0 0.00114766734464996 0 -0.0209106021940529 0.00121333973719595 -0.00050555818083876 0.00291334274360447 0.000398041441553267 -0.00320956835157467 0 0 -0.0028115422292693 0 0 0 0 0 0 0
"10" -2.91165295333253e-22 -0.000137425726188805 0 0 0 0 0 0.507980589885326 0.54580242016587 1 -0.000318732373644927 0 0 0 0 0 0 0 0 0 0 0.199975539532136 0 0 0 -0.00018969323207852 0 0 0 0 0.000641994585936219 0 0 0 0 0.00109220510708337 0 -0.000399405423029198 0 0 0 0 0 0 0 -0.00113562021175557 0.00201349981051897 0 0 0 0 -0.00228555096171196 -0.000303798628139653 0 0 0 0 0 0 0 0 0 0 -0.00168717853448104 0.00189756795951504 0 0 -0.00146347901290317 -0.000770653621989563 0 0 0 0.000500139148624208 0 0 0 -2.47711940187521e-05 -0.0109013860804052 0 0 0 0 0 0 0 0 0 0 -0.00140777162893854 0 0 0 0 -1.17461572116729e-05 0 0 0.0357357394842075 -0.00140294956132121 0 0.000306400992780726 -0.000923833247517664 -0.000230915171212135 0 0 -0.00180271795798898 0 0 0 0 0 0 0.00338392048387866 0 -0.000986990148517175 0 0 0.000985089959177958 0.00263475062184023 -0.0009672644053709 -0.00490969560696017 0 0.00107055489432618 0 -0.00656235518172542 0.00270179469464491 0 0 0.00142487075519454 0 0 0 0 0 -0.00267930170530352 0.00172176096229671 -0.00192404957245175 0 0 0 0 0 0 0 0 0 0 -0.0161363262830513 -0.020937696863269 0 0 0.00141157456349628 0 0.0849677666112986 0 0 0 0 0 -0.00190843745661931 0.00060827331825848 0 0 0.000594595589646927 0 -0.0587191655784067 -0.000425185412485895 0 0 0 0.00269007447121036 -0.000439913315481634 0 0 0.00106047456531765 0.0808764963588171 0 0 -0.104508686718067 0 0 0 0 0 -0.00380467423867444 0 0 0 0 0 0 0 0 -0.00116190450351141 0 0 0 0 0 0.00154030806811185 0
